"Time (s)";"Magnetic Field x (µT)";"Magnetic Field y (µT)";"Magnetic Field z (µT)";"Absolute field (µT)"
1,682882038E2;-2,512500048E0;1,740000153E1;-6,048750305E1;6,299056068E1
1,683082004E2;-2,756250143E0;1,715625000E1;-6,048750305E1;6,293386890E1
1,683281970E2;-2,587500095E0;1,698750114E1;-6,054375076E1;6,293501496E1
1,683482012E2;-2,343750000E0;1,691250038E1;-6,048750305E1;6,285112456E1
1,683681979E2;-2,512500048E0;1,685625076E1;-6,030000305E1;6,266207956E1
1,683881945E2;-2,756250143E0;1,680000114E1;-6,030000305E1;6,265722082E1
1,684081988E2;-3,000000000E0;1,674375153E1;-6,018750381E1;6,254509438E1
1,684281955E2;-2,812500000E0;1,668750000E1;-6,018750381E1;6,252134378E1
1,684481997E2;-2,756250143E0;1,668750000E1;-6,000000381E1;6,233835119E1
1,684682040E2;-2,756250143E0;1,691250038E1;-5,994375229E1;6,234487166E1
1,684882006E2;-3,000000000E0;1,704375076E1;-5,975625229E1;6,221172822E1
1,685082049E2;-3,000000000E0;1,710000038E1;-5,970000076E1;6,217314617E1
1,685282217E2;-3,000000000E0;1,710000038E1;-6,000000381E1;6,246127177E1
1,685482184E2;-2,887500048E0;1,740000153E1;-6,024375153E1;6,277266370E1
1,685682226E2;-2,643750191E0;1,740000153E1;-6,035625076E1;6,286991709E1
1,685882193E2;-2,587500095E0;1,740000153E1;-6,030000305E1;6,281357797E1
1,686081957E2;-2,700000048E0;1,734375000E1;-6,035625076E1;6,285676312E1
1,686282000E2;-2,587500095E0;1,734375000E1;-6,035625076E1;6,285203121E1
1,686481966E2;-2,456250191E0;1,734375000E1;-6,060000229E1;6,308089336E1
1,686682009E2;-2,700000048E0;1,710000038E1;-6,071250153E1;6,313246277E1
1,686882051E2;-2,812500000E0;1,698750114E1;-6,048750305E1;6,289056668E1
1,687082018E2;-2,812500000E0;1,685625076E1;-6,024375153E1;6,262070699E1
1,687280975E2;-3,056250095E0;1,704375076E1;-6,030000305E1;6,273691475E1
1,687480940E2;-3,300000191E0;1,685625076E1;-6,035625076E1;6,275269076E1
1,687680907E2;-3,112500191E0;1,691250038E1;-6,035625076E1;6,275824514E1
1,687880949E2;-3,112500191E0;1,691250038E1;-6,035625076E1;6,275824514E1
1,688082001E2;-3,243750095E0;1,685625076E1;-6,030000305E1;6,269565753E1
1,688281968E2;-3,112500191E0;1,691250038E1;-6,048750305E1;6,288448419E1
1,688482010E2;-2,887500048E0;1,674375153E1;-6,060000229E1;6,293688226E1
1,688681976E2;-2,812500000E0;1,655625153E1;-6,095625305E1;6,322724418E1
1,688882020E2;-2,756250143E0;1,644375038E1;-6,065625381E1;6,290608054E1
1,689082062E2;-2,587500095E0;1,631250000E1;-6,071250153E1;6,291900074E1
1,689281002E2;-2,512500048E0;1,608750153E1;-6,071250153E1;6,285800031E1
1,689481044E2;-2,400000095E0;1,601250076E1;-6,060000229E1;6,272575594E1
1,689681011E2;-2,287500143E0;1,601250076E1;-6,048750305E1;6,261286500E1
1,689880977E2;-2,456250191E0;1,601250076E1;-6,041250229E1;6,254681270E1
1,690082047E2;-2,700000048E0;1,638750076E1;-6,041250229E1;6,265389544E1
1,690282013E2;-2,643750191E0;1,625625038E1;-6,000000381E1;6,221941457E1
1,690481979E2;-2,643750191E0;1,631250000E1;-6,000000381E1;6,223413476E1
1,690682022E2;-2,512500048E0;1,638750076E1;-5,988750076E1;6,213996770E1
1,690881988E2;-2,512500048E0;1,674375153E1;-5,994375229E1;6,228899831E1
1,691081955E2;-2,756250143E0;1,674375153E1;-6,030000305E1;6,264216230E1
1,691281998E2;-2,812500000E0;1,661250114E1;-6,048750305E1;6,279031276E1
1,691481964E2;-2,512500048E0;1,644375038E1;-6,048750305E1;6,273314601E1
1,691682006E2;-2,343750000E0;1,631250000E1;-6,041250229E1;6,261997487E1
1,691882049E2;-2,512500048E0;1,638750076E1;-6,054375076E1;6,277267394E1
1,692082016E2;-2,456250191E0;1,625625038E1;-6,071250153E1;6,289917871E1
1,692282059E2;-2,587500095E0;1,638750076E1;-6,078750229E1;6,301083853E1
1,692482025E2;-3,056250095E0;1,638750076E1;-6,071250153E1;6,295950037E1
1,692681992E2;-3,000000000E0;1,661250114E1;-6,048750305E1;6,279899059E1
1,692882034E2;-2,943750143E0;1,685625076E1;-6,005625153E1;6,244639463E1
1,693082000E2;-3,056250095E0;1,698750114E1;-6,000000381E1;6,243329494E1
1,693281966E2;-3,243750095E0;1,710000038E1;-6,000000381E1;6,247345345E1
1,693482009E2;-3,056250095E0;1,721250153E1;-6,000000381E1;6,249489044E1
1,693681976E2;-3,112500191E0;1,740000153E1;-5,988750076E1;6,244165643E1
1,693882018E2;-3,300000191E0;1,745625114E1;-5,988750076E1;6,246697890E1
1,694082061E2;-3,000000000E0;1,734375000E1;-5,975625229E1;6,229458525E1
1,694282027E2;-3,056250095E0;1,715625000E1;-5,975625229E1;6,224537948E1
1,694482070E2;-3,243750095E0;1,710000038E1;-6,005625153E1;6,252747616E1
1,694682037E2;-3,487500191E0;1,721250153E1;-6,005625153E1;6,257144887E1
1,694882003E2;-3,543750048E0;1,721250153E1;-6,000000381E1;6,252062724E1
1,695082046E2;-4,012500286E0;1,710000038E1;-5,988750076E1;6,241011872E1
1,695282012E2;-3,900000095E0;1,734375000E1;-5,994375229E1;6,252414816E1
1,695481978E2;-3,600000143E0;1,715625000E1;-5,981250381E1;6,232842472E1
1,695682020E2;-3,600000143E0;1,728750038E1;-5,975625229E1;6,231073229E1
1,695881986E2;-3,787500143E0;1,751250076E1;-5,975625229E1;6,238463375E1
1,696081953E2;-3,656250238E0;1,751250076E1;-5,975625229E1;6,237680287E1
1,696281995E2;-3,412500143E0;1,775625038E1;-5,988750076E1;6,255751220E1
1,696481962E2;-3,412500143E0;1,781250000E1;-5,988750076E1;6,257350127E1
1,696682005E2;-3,056250095E0;1,800000000E1;-6,000000381E1;6,271635451E1
1,696882047E2;-3,300000191E0;1,770000076E1;-6,000000381E1;6,264327966E1
1,697082013E2;-3,300000191E0;1,818750000E1;-6,011250305E1;6,289028685E1
1,697281979E2;-3,300000191E0;1,818750000E1;-6,018750381E1;6,296197879E1
1,697481946E2;-3,056250095E0;1,788750076E1;-6,005625153E1;6,273800041E1
1,697681912E2;-3,056250095E0;1,788750076E1;-6,005625153E1;6,273800041E1
1,697881954E2;-3,112500191E0;1,770000076E1;-5,988750076E1;6,252591808E1
1,698081997E2;-3,000000000E0;1,764375114E1;-6,000000381E1;6,261231837E1
1,698281963E2;-3,112500191E0;1,770000076E1;-6,000000381E1;6,263368217E1
1,698482006E2;-3,056250095E0;1,770000076E1;-6,000000381E1;6,263091209E1
1,698681972E2;-3,112500191E0;1,740000153E1;-5,994375229E1;6,249560904E1
1,698881939E2;-3,112500191E0;1,721250153E1;-6,005625153E1;6,255166835E1
1,699081982E2;-3,300000191E0;1,740000153E1;-6,024375153E1;6,279299047E1
1,699281949E2;-3,300000191E0;1,758750153E1;-6,011250305E1;6,271940078E1
1,699481915E2;-3,300000191E0;1,775625038E1;-6,018750381E1;6,283876228E1
1,699681958E2;-3,112500191E0;1,788750076E1;-6,030000305E1;6,297412730E1
1,699881924E2;-3,000000000E0;1,775625038E1;-6,005625153E1;6,269798860E1
1,700081966E2;-2,812500000E0;1,794375038E1;-5,981250381E1;6,250939087E1
1,700282009E2;-2,812500000E0;1,811250114E1;-5,970000076E1;6,245048395E1
1,700481976E2;-2,812500000E0;1,830000114E1;-5,970000076E1;6,250512210E1
1,700682018E2;-2,587500095E0;1,841250038E1;-5,958750153E1;6,242103544E1
1,700881985E2;-2,643750191E0;1,805625153E1;-5,964375305E1;6,237303033E1
1,701081951E2;-2,587500095E0;1,805625153E1;-5,964375305E1;6,237067143E1
1,701281994E2;-3,000000000E0;1,794375038E1;-5,940000153E1;6,212357330E1
1,701481961E2;-3,056250095E0;1,800000000E1;-5,951250076E1;6,225012780E1
1,701682003E2;-3,300000191E0;1,788750076E1;-5,981250381E1;6,251710404E1
1,701882046E2;-3,112500191E0;1,781250000E1;-6,000000381E1;6,266556687E1
1,702082013E2;-3,243750095E0;1,781250000E1;-5,981250381E1;6,249274105E1
1,702282055E2;-3,300000191E0;1,781250000E1;-6,000000381E1;6,267515948E1
1,702482021E2;-3,243750095E0;1,811250114E1;-5,988750076E1;6,265059744E1
1,702681988E2;-3,356250048E0;1,818750000E1;-5,981250381E1;6,260659057E1
1,702882030E2;-3,300000191E0;1,841250038E1;-5,981250381E1;6,266933687E1
1,703081996E2;-3,112500191E0;1,854375076E1;-5,994375229E1;6,282365628E1
1,703281962E2;-3,187500238E0;1,835625076E1;-5,964375305E1;6,248591344E1
1,703482005E2;-3,356250048E0;1,811250114E1;-5,964375305E1;6,242358841E1
1,703681971E2;-3,300000191E0;1,805625153E1;-5,981250381E1;6,256559624E1
1,703882014E2;-3,187500238E0;1,788750076E1;-5,975625229E1;6,245744574E1
1,704082057E2;-3,112500191E0;1,781250000E1;-5,975625229E1;6,243222326E1
1,704282023E2;-3,243750095E0;1,788750076E1;-5,988750076E1;6,258591971E1
1,704482066E2;-2,887500048E0;1,800000000E1;-5,988750076E1;6,260072207E1
1,704682032E2;-3,056250095E0;1,794375038E1;-5,975625229E1;6,246701954E1
1,704881998E2;-3,000000000E0;1,811250114E1;-5,988750076E1;6,263845022E1
1,705082243E2;-3,056250095E0;1,818750000E1;-5,988750076E1;6,266289627E1
1,705282286E2;-3,112500191E0;1,830000114E1;-5,988750076E1;6,269840865E1
1,705482252E2;-3,000000000E0;1,818750000E1;-5,970000076E1;6,248099909E1
1,705682295E2;-2,887500048E0;1,805625153E1;-5,988750076E1;6,261691962E1
1,705882059E2;-2,756250143E0;1,764375114E1;-5,970000076E1;6,231363382E1
1,706081949E2;-2,643750191E0;1,734375000E1;-5,975625229E1;6,227844544E1
1,706281992E2;-2,587500095E0;1,734375000E1;-5,975625229E1;6,227608296E1
1,706481958E2;-2,343750000E0;1,721250153E1;-5,981250381E1;6,228401870E1
1,706682001E2;-2,343750000E0;1,710000038E1;-5,970000076E1;6,214493759E1
1,706882044E2;-2,287500143E0;1,698750114E1;-5,951250076E1;6,193178182E1
1,707080874E2;-2,512500048E0;1,710000038E1;-5,975625229E1;6,220556532E1
1,707280917E2;-2,700000048E0;1,715625000E1;-5,970000076E1;6,217489047E1
1,707480883E2;-2,643750191E0;1,745625114E1;-6,000000381E1;6,254366936E1
1,707680849E2;-2,887500048E0;1,745625114E1;-6,005625153E1;6,260839966E1
1,707882028E2;-2,812500000E0;1,740000153E1;-6,030000305E1;6,282324870E1
1,708081994E2;-3,000000000E0;1,758750153E1;-6,005625153E1;6,265040748E1
1,708281960E2;-3,000000000E0;1,770000076E1;-6,024375153E1;6,286175009E1
1,708482003E2;-2,887500048E0;1,770000076E1;-6,035625076E1;6,296431283E1
1,708681970E2;-2,887500048E0;1,770000076E1;-6,060000229E1;6,319800599E1
1,708882012E2;-3,056250095E0;1,751250076E1;-6,060000229E1;6,315369051E1
1,709080975E2;-3,300000191E0;1,751250076E1;-6,030000305E1;6,287820014E1
1,709280943E2;-3,243750095E0;1,758750153E1;-6,024375153E1;6,284227655E1
1,709480987E2;-3,543750048E0;1,758750153E1;-6,011250305E1;6,273269799E1
1,709679611E2;-3,543750048E0;1,721250153E1;-6,024375153E1;6,275458526E1
1,709880657E2;-3,356250048E0;1,715625000E1;-6,024375153E1;6,272886837E1
1,710080698E2;-3,543750048E0;1,715625000E1;-6,005625153E1;6,255915941E1
1,710280663E2;-3,487500191E0;1,710000038E1;-5,988750076E1;6,237856538E1
1,710481973E2;-3,356250048E0;1,721250153E1;-5,988750076E1;6,240230261E1
1,710682015E2;-3,056250095E0;1,698750114E1;-6,000000381E1;6,243329494E1
1,710881982E2;-3,243750095E0;1,685625076E1;-6,005625153E1;6,246125561E1
1,711081948E2;-2,812500000E0;1,698750114E1;-6,000000381E1;6,242183760E1
1,711281991E2;-2,700000048E0;1,721250153E1;-6,000000381E1;6,247848163E1
1,711481958E2;-2,587500095E0;1,710000038E1;-5,994375229E1;6,238876989E1
1,711681925E2;-2,400000095E0;1,698750114E1;-6,005625153E1;6,245869469E1
1,711881967E2;-2,400000095E0;1,685625076E1;-6,000000381E1;6,236901192E1
1,712081933E2;-2,400000095E0;1,674375153E1;-5,988750076E1;6,223042635E1
1,712281976E2;-2,512500048E0;1,674375153E1;-5,994375229E1;6,228899831E1
1,712482018E2;-2,512500048E0;1,668750000E1;-5,975625229E1;6,209343766E1
1,712681985E2;-2,756250143E0;1,638750076E1;-6,000000381E1;6,225871468E1
1,712882027E2;-3,000000000E0;1,631250000E1;-6,005625153E1;6,230450227E1
1,713081994E2;-3,187500238E0;1,650000000E1;-6,000000381E1;6,230899306E1
1,713281960E2;-3,112500191E0;1,674375153E1;-6,011250305E1;6,247842744E1
1,713482002E2;-3,487500191E0;1,691250038E1;-6,024375153E1;6,266980872E1
1,713681969E2;-3,300000191E0;1,710000038E1;-6,030000305E1;6,276456311E1
1,713882011E2;-3,056250095E0;1,715625000E1;-6,005625153E1;6,253343846E1
1,714082054E2;-3,112500191E0;1,715625000E1;-6,011250305E1;6,259023562E1
1,714282020E2;-3,056250095E0;1,715625000E1;-5,981250381E1;6,229938355E1
1,714482062E2;-2,587500095E0;1,740000153E1;-5,975625229E1;6,229177231E1
1,714682028E2;-2,643750191E0;1,728750038E1;-5,970000076E1;6,220881911E1
1,714881994E2;-3,000000000E0;1,728750038E1;-5,928750229E1;6,182932635E1
1,715082037E2;-2,756250143E0;1,710000038E1;-5,921250153E1;6,169381869E1
1,715282003E2;-2,643750191E0;1,710000038E1;-5,928750229E1;6,176088856E1
1,715481970E2;-2,756250143E0;1,710000038E1;-5,945625305E1;6,192780438E1
1,715682014E2;-2,400000095E0;1,721250153E1;-5,940000153E1;6,189014777E1
1,715881982E2;-2,343750000E0;1,728750038E1;-5,940000153E1;6,190889286E1
1,716081950E2;-2,700000048E0;1,704375076E1;-5,940000153E1;6,185579699E1
1,716281993E2;-2,700000048E0;1,698750114E1;-5,958750153E1;6,202044448E1
1,716481958E2;-2,343750000E0;1,691250038E1;-5,981250381E1;6,220178009E1
1,716681998E2;-2,287500143E0;1,685625076E1;-5,975625229E1;6,213031091E1
1,716882116E2;-2,456250191E0;1,674375153E1;-5,945625305E1;6,181773538E1
1,717082082E2;-2,456250191E0;1,668750000E1;-5,951250076E1;6,185663722E1
1,717282125E2;-2,456250191E0;1,638750076E1;-5,964375305E1;6,190283212E1
1,717482091E2;-2,400000095E0;1,644375038E1;-5,994375229E1;6,220458476E1
1,717681981E2;-2,343750000E0;1,644375038E1;-6,000000381E1;6,225665064E1
1,717882024E2;-2,212500095E0;1,655625153E1;-6,000000381E1;6,228165925E1
1,718081991E2;-2,400000095E0;1,638750076E1;-5,994375229E1;6,218973887E1
1,718281957E2;-2,400000095E0;1,644375038E1;-5,988750076E1;6,215037952E1
1,718482000E2;-2,400000095E0;1,638750076E1;-5,994375229E1;6,218973887E1
1,718681966E2;-2,456250191E0;1,644375038E1;-5,970000076E1;6,197193060E1
1,718882008E2;-2,512500048E0;1,685625076E1;-5,951250076E1;6,190463305E1
1,719082051E2;-2,812500000E0;1,698750114E1;-5,928750229E1;6,173729245E1
1,719282017E2;-2,812500000E0;1,710000038E1;-5,934375381E1;6,182233647E1
1,719482060E2;-2,756250143E0;1,710000038E1;-5,940000153E1;6,187379986E1
1,719682026E2;-2,812500000E0;1,710000038E1;-5,940000153E1;6,187633110E1
1,719881992E2;-2,812500000E0;1,710000038E1;-5,945625305E1;6,193033341E1
1,720082035E2;-2,812500000E0;1,704375076E1;-5,945625305E1;6,191482555E1
1,720282003E2;-2,756250143E0;1,698750114E1;-5,975625229E1;6,218506089E1
1,720481971E2;-2,943750143E0;1,680000114E1;-5,994375229E1;6,232302257E1
1,720682016E2;-2,812500000E0;1,680000114E1;-6,018750381E1;6,255146529E1
1,720881982E2;-2,812500000E0;1,674375153E1;-6,011250305E1;6,246420090E1
1,721082023E2;-3,000000000E0;1,661250114E1;-6,000000381E1;6,232957285E1
1,721282064E2;-2,943750143E0;1,674375153E1;-5,994375229E1;6,230788328E1
1,721482028E2;-3,056250095E0;1,691250038E1;-5,981250381E1;6,223269998E1
1,721682071E2;-3,000000000E0;1,674375153E1;-6,005625153E1;6,241879975E1
1,721882038E2;-3,000000000E0;1,674375153E1;-5,994375229E1;6,231056615E1
1,722082004E2;-3,000000000E0;1,650000000E1;-5,975625229E1;6,206496345E1
1,722282047E2;-2,812500000E0;1,644375038E1;-5,988750076E1;6,216767513E1
1,722482014E2;-2,756250143E0;1,631250000E1;-5,994375229E1;6,218478921E1
1,722682182E2;-2,700000048E0;1,644375038E1;-5,988750076E1;6,216268716E1
1,722882225E2;-2,700000048E0;1,644375038E1;-5,994375229E1;6,221688167E1
1,723082191E2;-2,512500048E0;1,601250076E1;-6,005625153E1;6,220503343E1
1,723282158E2;-2,587500095E0;1,608750153E1;-6,011250305E1;6,228174600E1
1,723481998E2;-2,756250143E0;1,601250076E1;-6,011250305E1;6,226965648E1
1,723681964E2;-2,587500095E0;1,601250076E1;-6,041250229E1;6,255210444E1
1,723882007E2;-2,756250143E0;1,608750153E1;-5,994375229E1;6,212614634E1
1,724082049E2;-2,943750143E0;1,608750153E1;-5,994375229E1;6,213474719E1
1,724282016E2;-3,000000000E0;1,601250076E1;-5,994375229E1;6,211806194E1
1,724482058E2;-3,056250095E0;1,584375095E1;-6,000000381E1;6,213184020E1
1,724681041E2;-2,943750143E0;1,584375095E1;-5,988750076E1;6,201776243E1
1,724881007E2;-3,000000000E0;1,595625019E1;-5,970000076E1;6,186834418E1
1,725081050E2;-2,943750143E0;1,608750153E1;-5,945625305E1;6,166457165E1
1,725281017E2;-3,000000000E0;1,620000076E1;-5,921250153E1;6,146186103E1
1,725481966E2;-3,000000000E0;1,614375114E1;-5,958750153E1;6,180850297E1
1,725682009E2;-3,000000000E0;1,608750153E1;-5,945625305E1;6,166728251E1
1,725881975E2;-2,756250143E0;1,595625019E1;-5,940000153E1;6,156751592E1
1,726082018E2;-2,700000048E0;1,608750153E1;-5,921250153E1;6,141838522E1
1,726282061E2;-2,943750143E0;1,650000000E1;-5,921250153E1;6,153889828E1
1,726482028E2;-2,943750143E0;1,668750000E1;-5,915625381E1;6,153536127E1
1,726681144E2;-2,812500000E0;1,674375153E1;-5,928750229E1;6,167066806E1
1,726881111E2;-2,756250143E0;1,668750000E1;-5,945625305E1;6,181517288E1
1,727081077E2;-2,756250143E0;1,674375153E1;-5,921250153E1;6,159602639E1
1,727281120E2;-2,587500095E0;1,674375153E1;-5,910000229E1;6,148055499E1
1,727482012E2;-2,756250143E0;1,704375076E1;-5,940000153E1;6,185827783E1
1,727681978E2;-2,512500048E0;1,698750114E1;-5,940000153E1;6,183241895E1
1,727882021E2;-2,456250191E0;1,680000114E1;-5,945625305E1;6,183299467E1
1,728081988E2;-2,287500143E0;1,661250114E1;-5,940000153E1;6,172169823E1
1,728282030E2;-2,343750000E0;1,661250114E1;-5,945625305E1;6,177794417E1
1,728482073E2;-2,456250191E0;1,674375153E1;-5,940000153E1;6,176363462E1
1,728682039E2;-2,212500095E0;1,668750000E1;-5,940000153E1;6,173919334E1
1,728882082E2;-2,100000143E0;1,691250038E1;-5,940000153E1;6,179646309E1
1,729082048E2;-2,100000143E0;1,691250038E1;-5,921250153E1;6,161625603E1
1,729282015E2;-2,343750000E0;1,674375153E1;-5,940000153E1;6,175926295E1
1,729482057E2;-2,456250191E0;1,661250114E1;-5,964375305E1;6,196277622E1
1,729682023E2;-2,512500048E0;1,674375153E1;-5,970000076E1;6,205445965E1
1,729881989E2;-2,587500095E0;1,644375038E1;-5,964375305E1;6,192309231E1
1,730082032E2;-2,456250191E0;1,625625038E1;-5,945625305E1;6,168747740E1
1,730281997E2;-2,700000048E0;1,625625038E1;-5,945625305E1;6,169766368E1
1,730481964E2;-2,756250143E0;1,620000076E1;-5,981250381E1;6,202880421E1
1,730682006E2;-2,643750191E0;1,625625038E1;-5,988750076E1;6,211093172E1
1,730881973E2;-2,587500095E0;1,644375038E1;-5,964375305E1;6,192309231E1
1,731082015E2;-2,587500095E0;1,650000000E1;-5,951250076E1;6,181167288E1
1,731282058E2;-2,587500095E0;1,644375038E1;-5,970000076E1;6,197727143E1
1,731482025E2;-2,512500048E0;1,650000000E1;-5,970000076E1;6,198913411E1
1,731682067E2;-2,343750000E0;1,698750114E1;-5,975625229E1;6,216814334E1
1,731882034E2;-2,287500143E0;1,704375076E1;-6,000000381E1;6,241572362E1
1,732082000E2;-2,456250191E0;1,698750114E1;-5,988750076E1;6,229864451E1
1,732282042E2;-2,812500000E0;1,674375153E1;-5,970000076E1;6,206733007E1
1,732482008E2;-2,812500000E0;1,661250114E1;-5,975625229E1;6,208619040E1
1,732681975E2;-2,756250143E0;1,668750000E1;-5,994375229E1;6,228421156E1
1,732882018E2;-2,756250143E0;1,680000114E1;-5,975625229E1;6,213410208E1
1,733081984E2;-2,812500000E0;1,698750114E1;-5,970000076E1;6,213352913E1
1,733281950E2;-3,056250095E0;1,674375153E1;-5,988750076E1;6,225918910E1
1,733481994E2;-3,000000000E0;1,668750000E1;-5,964375305E1;6,200685393E1
1,733681960E2;-2,812500000E0;1,668750000E1;-5,970000076E1;6,205217888E1
1,733882003E2;-2,700000048E0;1,674375153E1;-5,988750076E1;6,224271815E1
1,734082046E2;-2,700000048E0;1,685625076E1;-5,994375229E1;6,232717408E1
1,734282012E2;-2,700000048E0;1,698750114E1;-5,994375229E1;6,236279848E1
1,734482055E2;-2,700000048E0;1,674375153E1;-6,000000381E1;6,235097171E1
1,734682021E2;-2,512500048E0;1,674375153E1;-6,024375153E1;6,257775539E1
1,734881987E2;-2,512500048E0;1,674375153E1;-6,000000381E1;6,234313378E1
1,735082029E2;-2,700000048E0;1,674375153E1;-6,018750381E1;6,253142275E1
1,735281996E2;-2,700000048E0;1,668750000E1;-6,005625153E1;6,239003129E1
1,735481962E2;-2,587500095E0;1,674375153E1;-6,005625153E1;6,240033429E1
1,735682005E2;-2,512500048E0;1,668750000E1;-6,030000305E1;6,261689613E1
1,735881971E2;-2,587500095E0;1,650000000E1;-6,000000381E1;6,228118187E1
1,736082014E2;-2,587500095E0;1,668750000E1;-6,018750381E1;6,251162635E1
1,736282057E2;-2,587500095E0;1,680000114E1;-6,005625153E1;6,241545115E1
1,736482024E2;-2,587500095E0;1,680000114E1;-6,030000305E1;6,265002445E1
1,736681990E2;-2,812500000E0;1,668750000E1;-6,030000305E1;6,262965097E1
1,736881956E2;-3,056250095E0;1,674375153E1;-6,024375153E1;6,260194468E1
1,737081922E2;-3,243750095E0;1,655625153E1;-6,024375153E1;6,256149756E1
1,737281965E2;-3,243750095E0;1,655625153E1;-5,975625229E1;6,209219812E1
1,737482007E2;-3,000000000E0;1,661250114E1;-5,981250381E1;6,214910142E1
1,737682203E2;-3,056250095E0;1,650000000E1;-5,958750153E1;6,190525828E1
1,737882245E2;-3,243750095E0;1,620000076E1;-5,970000076E1;6,194394265E1
1,738082212E2;-3,356250048E0;1,625625038E1;-5,958750153E1;6,185628852E1
1,738282178E2;-3,056250095E0;1,644375038E1;-5,958750153E1;6,189028946E1
1,738481992E2;-2,812500000E0;1,650000000E1;-5,981250381E1;6,211035154E1
1,738681958E2;-2,756250143E0;1,685625076E1;-5,994375229E1;6,232963615E1
1,738882001E2;-2,943750143E0;1,680000114E1;-5,994375229E1;6,232302257E1
1,739082043E2;-3,356250048E0;1,680000114E1;-5,994375229E1;6,234386811E1
1,739282010E2;-3,243750095E0;1,710000038E1;-6,000000381E1;6,247345345E1
1,739482053E2;-3,112500191E0;1,728750038E1;-5,975625229E1;6,228446849E1
1,739682019E2;-3,112500191E0;1,721250153E1;-6,000000381E1;6,249766655E1
1,739881985E2;-3,356250048E0;1,715625000E1;-5,975625229E1;6,226083051E1
1,740082028E2;-3,300000191E0;1,715625000E1;-5,970000076E1;6,220383434E1
1,740281995E2;-3,300000191E0;1,685625076E1;-5,945625305E1;6,188755301E1
1,740481961E2;-3,112500191E0;1,734375000E1;-5,951250076E1;6,206634409E1
1,740682004E2;-2,943750143E0;1,734375000E1;-5,940000153E1;6,195023414E1
1,740881970E2;-3,000000000E0;1,704375076E1;-5,945625305E1;6,192362608E1
1,741082013E2;-3,187500238E0;1,691250038E1;-5,951250076E1;6,195103368E1
1,741282055E2;-2,943750143E0;1,674375153E1;-5,945625305E1;6,183902414E1
1,741482022E2;-2,756250143E0;1,698750114E1;-5,951250076E1;6,195086648E1
